MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,RoomsPerHousehold,BedroomsRatio,PopulationPerHousehold,IncomeToAgeRatio,IsCoastal,TotalRooms,LuxuryScore
6.0965,34.0,6.420195439739413,1.0293159609120521,917.0,2.986970684039088,34.24,-118.49,2.623,19.17693556430307,0.16032470826991377,2.986970684039088,0.17418571428571428,0,1971.0,9.817158088235294
4.8164,32.0,7.04833836858006,1.1752265861027191,969.0,2.9274924471299095,34.25,-118.5,2.411,20.633957338834072,0.16673810544363482,2.9274924471299095,0.14595151515151514,0,2333.0,8.643585538461537
6.155,32.0,7.008720930232558,1.1046511627906976,1040.0,3.0232558139534884,34.25,-118.5,2.573,21.189156300703083,0.15761094981335547,3.0232558139534884,0.18651515151515152,0,2411.0,10.72233020231214
5.9401,34.0,6.226950354609929,0.9739952718676123,1114.0,2.6335697399527187,34.24,-118.5,3.153,16.399108026088562,0.15641609719058464,2.6335697399527187,0.16971714285714287,0,2634.0,10.179715940143137
4.5167,26.0,5.2593856655290105,0.9778156996587031,1590.0,2.7133105802047783,34.23,-118.5,3.19,14.270346771657215,0.18591823491239454,2.7133105802047783,0.1672851851851852,0,3082.0,6.3972745404411775
5.2668,32.0,6.31024531024531,0.9855699855699855,2040.0,2.9437229437229435,34.23,-118.49,2.423,18.575613900289223,0.15618568488451862,2.9437229437229435,0.1596,0,4373.0,8.427265422612514
5.0325,30.0,6.097222222222222,1.0902777777777777,899.0,3.1215277777777777,34.22,-118.49,2.382,19.032648533950617,0.1788154897494305,3.1215277777777777,0.16233870967741934,0,1756.0000000000002,7.444877843302443
2.5008,22.0,3.405383360522023,1.1080750407830342,9135.0,3.7255301794453506,34.23,-118.47,1.6,12.686858482205823,0.3253892215568862,3.7255301794453506,0.10873043478260869,0,8350.0,1.8021644946923276
4.7583,35.0,6.609427609427609,1.0437710437710437,919.0,3.0942760942760943,34.23,-118.48,2.586,20.451393848700246,0.15792154865002547,3.0942760942760943,0.13217500000000001,0,1962.9999999999998,7.681367516447368
6.5268,30.0,6.034246575342466,0.9006849315068494,761.0,2.606164383561644,34.23,-118.48,2.731,15.726238506286357,0.1492622020431328,2.606164383561644,0.21054193548387096,0,1762.0,10.921388034188032
4.5484,29.0,5.16,1.0876923076923077,1752.0,2.6953846153846155,34.23,-118.48,2.399,13.908184615384616,0.21079308288610615,2.6953846153846155,0.15161333333333332,0,3353.9999999999995,6.3510964196502915
2.7121,20.0,3.347131445170661,1.0885984023238926,5349.0,3.8845315904139435,34.23,-118.46,1.694,13.002037836033308,0.3252332393143849,3.8845315904139435,0.12914761904761904,0,4609.0,1.8584699524234312
3.0187,16.0,3.883578431372549,1.0833333333333333,4718.0,2.8909313725490198,34.23,-118.46,1.546,11.227158725009613,0.2789523508993373,2.8909313725490198,0.17757058823529412,0,6338.000000000001,3.01299537007874
3.4514,38.0,3.8215767634854774,0.991701244813278,1023.0,4.244813278008299,34.25,-118.43,1.519,16.221879788571133,0.25950054288816504,4.244813278008299,0.0884974358974359,0,921.0,2.514825474683544
4.7228,36.0,5.41743119266055,1.0091743119266054,775.0,3.555045871559633,34.24,-118.42,1.838,19.25921639592627,0.18628281117696865,3.555045871559633,0.12764324324324325,0,1181.0,5.6169454179254785
4.0208,36.0,5.027027027027027,1.0574324324324325,1221.0,4.125,34.24,-118.43,1.714,20.736486486486488,0.2103494623655914,4.125,0.10867027027027028,0,1488.0,3.9439356624917608
4.5833,35.0,5.269230769230769,0.9825174825174825,1025.0,3.5839160839160837,34.24,-118.42,1.772,18.884480903711673,0.1864631718646317,3.5839160839160837,0.1273138888888889,0,1507.0,5.2685225781845935
4.5909,35.0,5.545945945945946,1.054054054054054,753.0,4.07027027027027,34.23,-118.41,1.792,22.573498904309716,0.1900584795321637,4.07027027027027,0.127525,0,1026.0000000000002,5.021602771855012
3.125,38.0,4.9,1.01,402.0,4.02,34.24,-118.41,1.759,19.698,0.2061224489795918,4.02,0.08012820512820513,0,490.0000000000001,3.0502988047808772
4.0792,34.0,5.19811320754717,1.0,949.0,4.476415094339623,34.26,-118.44,1.651,23.2689124243503,0.19237749546279492,4.476415094339623,0.11654857142857143,0,1102.0000000000002,3.8719021533161073
3.9167,28.0,3.675767918088737,0.9829351535836177,1377.0,4.699658703071672,34.26,-118.44,1.539,17.274854686717376,0.26740947075208915,4.699658703071672,0.13505862068965518,0,1077.0,2.525919700598802
3.6384,32.0,4.573308270676692,1.0394736842105263,2318.0,4.357142857142857,34.25,-118.43,1.593,19.926557465091296,0.22729140978216195,4.357142857142857,0.11025454545454545,0,2433.0,3.1060446315789476
5.5124,34.0,3.9156626506024095,0.7228915662650602,433.0,5.216867469879518,34.26,-118.44,1.743,20.42749310494992,0.18461538461538463,5.216867469879518,0.15749714285714286,0,325.0,3.4719573643410855
3.7,35.0,4.50997150997151,0.9230769230769231,1481.0,4.219373219373219,34.25,-118.44,1.76,19.029253009309986,0.20467466835123185,4.219373219373219,0.10277777777777779,0,1583.0,3.197106986899563
3.9833,21.0,4.311871227364185,1.13682092555332,1803.0,3.6277665995975856,34.25,-118.45,1.625,15.642462420397639,0.2636490900606626,3.6277665995975856,0.1810590909090909,0,2143.0,3.71139647826087
3.5082,11.0,4.442100098135427,1.076054955839058,7096.0,3.4818449460255154,34.24,-118.45,1.365,15.466703776432283,0.24224014138959463,3.4818449460255154,0.29235,0,9052.999999999998,3.4770894022334136
2.3584,15.0,3.629348513598988,1.1176470588235294,4620.0,2.9222011385199242,34.23,-118.45,1.576,10.605686358524558,0.3079470198675497,2.9222011385199242,0.1474,0,5738.0,2.1823091759393645
3.0865,7.0,5.098918083462133,1.2272024729520865,2343.0,3.6213292117465223,34.24,-118.45,2.059,18.464861003944012,0.24067899363443468,3.6213292117465223,0.3858125,0,3299.0,3.4054727424749167
4.8958,33.0,4.75,0.9788135593220338,1038.0,4.398305084745763,34.25,-118.44,1.737,20.891949152542374,0.20606601248884923,4.398305084745763,0.14399411764705883,0,1121.0,4.307842857142857
3.7143,35.0,5.205882352941177,0.9595588235294118,995.0,3.6580882352941178,34.24,-118.43,1.787,19.04357698961938,0.1843220338983051,3.6580882352941178,0.103175,0,1416.0000000000002,4.151104025256512
4.4688,35.0,5.166666666666667,1.0173611111111112,1112.0,3.861111111111111,34.24,-118.43,1.825,19.949074074074076,0.19690860215053763,3.861111111111111,0.12413333333333333,0,1488.0000000000002,4.749696
4.095,36.0,5.407166123778501,0.9804560260586319,1225.0,3.990228013029316,34.24,-118.44,1.84,21.575825738204117,0.1813253012048193,3.990228013029316,0.11067567567567567,0,1660.0,4.437140992167101
3.725,35.0,5.87468671679198,1.0902255639097744,1531.0,3.837092731829574,34.24,-118.44,1.782,22.54171770277825,0.18558020477815698,3.837092731829574,0.10347222222222223,0,2344.0,4.524041450777203
5.6629,33.0,5.556053811659193,1.0246636771300448,1567.0,3.513452914798206,34.23,-118.42,1.867,19.520933459349674,0.1844229217110573,3.513452914798206,0.16655588235294116,0,2478.0,6.971021460506706
5.3767,29.0,5.829032258064516,1.0419354838709678,1234.0,3.9806451612903224,34.22,-118.42,2.33,23.203309053069717,0.17874930824571114,3.9806451612903224,0.17922333333333332,0,1807.0,6.2925498056994815
4.4432,35.0,5.322077922077922,1.0129870129870129,1286.0,3.3402597402597403,34.23,-118.43,1.815,17.777122617642096,0.1903367496339678,3.3402597402597403,0.12342222222222222,0,2049.0,5.448304488330341
4.6827,36.0,5.605691056910569,1.0772357723577235,896.0,3.6422764227642275,34.24,-118.43,1.838,20.417476369885648,0.19216823785351703,3.6422764227642275,0.12655945945945946,0,1379.0,5.654503765323992
4.5375,34.0,5.381944444444445,0.96875,1011.0,3.5104166666666665,34.23,-118.42,1.89,18.89286747685185,0.18,3.5104166666666665,0.12964285714285714,0,1550.0000000000002,5.4142609699769055
3.4013,35.0,5.303030303030303,0.987012987012987,720.0,3.116883116883117,34.23,-118.43,1.765,16.52892561983471,0.18612244897959185,3.116883116883117,0.09448055555555555,0,1225.0,4.381274973711881
3.9615,37.0,4.879213483146067,1.0365168539325842,1061.0,2.980337078651685,34.23,-118.43,1.737,14.541700858477464,0.21243523316062177,2.980337078651685,0.10425,0,1737.0,4.856122441778405
4.0057,37.0,5.489270386266094,1.0343347639484979,987.0,4.236051502145923,34.24,-118.43,1.727,23.25283206542762,0.18842845973416733,4.236051502145923,0.10541315789473685,0,1278.9999999999998,4.199418278688524
4.0368,36.0,4.90084985835694,1.0963172804532577,1099.0,3.1133144475920678,34.23,-118.44,1.831,15.2578866695022,0.22369942196531792,3.1133144475920678,0.10910270270270271,0,1730.0,4.809685950413224
3.66,34.0,4.670588235294118,1.0588235294117647,1080.0,3.176470588235294,34.22,-118.43,1.846,14.83598615916955,0.22670025188916876,3.176470588235294,0.10457142857142858,0,1588.0000000000002,4.093014084507043
3.8083,41.0,4.618834080717488,0.9596412556053812,664.0,2.977578475336323,34.22,-118.44,1.838,13.752940939894225,0.20776699029126217,2.977578475336323,0.09067380952380952,0,1029.9999999999998,4.422264937993235
3.325,39.0,4.869426751592357,1.0955414012738853,913.0,2.9076433121019107,34.22,-118.44,1.782,14.158556128037649,0.22498364944408109,2.9076433121019107,0.083125,0,1529.0,4.14337815810921
4.5278,43.0,5.106334841628959,0.9705882352941176,1418.0,3.2081447963800906,34.23,-118.44,1.818,16.381861550746297,0.19007532122286222,3.2081447963800906,0.10290454545454546,0,2256.9999999999995,5.4942175268817195
2.6299,35.0,4.042402826855124,1.0901060070671378,2222.0,3.9257950530035335,34.22,-118.46,1.707,15.869645019915344,0.26966783216783213,3.9257950530035335,0.07305277777777779,0,2288.0000000000005,2.158253658536586
3.9625,39.0,4.854368932038835,1.0776699029126213,998.0,3.2297734627831716,34.22,-118.46,1.682,15.678511955258113,0.222,3.2297734627831716,0.0990625,0,1499.9999999999998,4.547628156082632
2.871,31.0,3.552677029360967,1.0379965457685665,2397.0,4.139896373056994,34.22,-118.46,1.844,14.707714748494364,0.2921730675741371,4.139896373056994,0.08971875,0,2057.0000000000005,1.9844243951612903
2.0699,24.0,3.137648131267092,1.064721969006381,4625.0,4.216043755697356,34.22,-118.45,1.83,13.2284618114041,0.33933759442184774,4.216043755697356,0.08279600000000001,0,3442.0,1.2451233484795525
2.5833,25.0,3.4672454617205997,1.080505130228887,3781.0,2.984214680347277,34.23,-118.45,1.837,10.347004807234086,0.3116321420441612,2.984214680347277,0.0993576923076923,0,4393.0,2.2481055665610143
2.7714,8.0,3.753956834532374,1.1309352517985611,1803.0,2.594244604316547,34.22,-118.45,1.857,9.738682262822834,0.30126485243388273,2.594244604316547,0.30793333333333334,0,2609.0,2.894548678943154
2.585,19.0,3.7225563909774437,1.0578947368421052,7307.0,2.7469924812030073,34.23,-118.46,1.454,10.22583441686924,0.28418501312866085,2.7469924812030073,0.12925,0,9902.0,2.5681418681649446
3.4612,36.0,4.80241935483871,1.0725806451612903,718.0,2.8951612903225805,34.22,-118.44,1.788,13.903778616024974,0.22334172963895882,2.8951612903225805,0.09354594594594594,0,1191.0,4.267380124223602
4.8703,37.0,4.854227405247814,0.9766763848396501,1011.0,2.947521865889213,34.21,-118.44,1.851,14.307941418966589,0.2012012012012012,2.947521865889213,0.1281657894736842,0,1665.0,5.988958271787298
2.875,41.0,4.472049689440993,1.0093167701863355,1014.0,3.1490683229813663,34.21,-118.44,1.686,14.082790015817288,0.22569444444444448,3.1490683229813663,0.06845238095238096,0,1440.0,3.098802395209581
2.825,41.0,4.185185185185185,1.0555555555555556,1159.0,3.066137566137566,34.22,-118.44,1.686,12.832353517538703,0.252212389380531,3.066137566137566,0.06726190476190477,0,1582.0,2.9077098243331165
4.2656,34.0,5.054945054945055,0.9428571428571428,1447.0,3.18021978021978,34.22,-118.43,2.337,16.075836251660427,0.1865217391304348,3.18021978021978,0.12187428571428571,0,2300.0,5.1581913774973716
2.425,17.0,3.4791271347248576,1.1470588235294117,2636.0,2.5009487666034156,34.21,-118.43,1.755,8.701118716446608,0.3296973002454322,2.5009487666034156,0.13472222222222222,0,3666.9999999999995,2.409884823848238
3.6618,36.0,4.483660130718954,0.9640522875816994,774.0,2.5294117647058822,34.22,-118.43,1.873,11.341022683583237,0.21501457725947523,2.5294117647058822,0.09896756756756757,0,1372.0,4.651842222222222
3.6442,43.0,5.304347826086956,0.9652173913043478,729.0,3.1695652173913045,34.22,-118.4,1.863,16.812476370510396,0.1819672131147541,3.1695652173913045,0.08282272727272727,0,1219.9999999999998,4.636
2.9803,30.0,4.8478260869565215,1.075098814229249,1753.0,3.464426877470356,34.21,-118.4,1.915,16.794938992954116,0.22176926212800654,3.464426877470356,0.09613870967741936,0,2452.9999999999995,3.23624431164232
4.0167,35.0,4.966367713004484,1.0291479820627802,1594.0,3.5739910313901344,34.21,-118.41,1.932,17.749753664863558,0.20722347629796842,3.5739910313901344,0.11157500000000001,0,2215.0,4.361269852941176
4.8194,45.0,5.197860962566845,0.9679144385026738,554.0,2.962566844919786,34.21,-118.4,1.813,15.39901055220338,0.1862139917695473,2.962566844919786,0.10476956521739131,0,972.0000000000001,6.3218040485829965
3.6591,36.0,5.2077393075356415,1.0997963340122199,1556.0,3.169042769857434,34.22,-118.4,1.838,16.503548599848184,0.21118498240125144,3.169042769857434,0.0988945945945946,0,2556.9999999999995,4.5707468001954075
4.0049,37.0,5.124087591240876,0.9708029197080292,889.0,3.2445255474452557,34.23,-118.4,1.9,16.625233097128245,0.18945868945868946,3.2445255474452557,0.1053921052631579,0,1404.0,4.834806190885641
4.8816,38.0,5.7823529411764705,1.088235294117647,513.0,3.0176470588235293,34.25,-118.38,2.315,17.44910034602076,0.18819938962360122,3.0176470588235293,0.12516923076923075,0,983.0000000000001,7.025787408491947
4.1121,40.0,5.436440677966102,1.0423728813559323,594.0,2.516949152542373,34.24,-118.37,2.292,13.683244757253663,0.19173811379579112,2.516949152542373,0.1002951219512195,0,1283.0000000000002,6.356414819277108
3.6,32.0,4.643086816720257,1.0192926045016077,1177.0,3.784565916398714,34.23,-118.37,1.646,17.572068113439688,0.2195290858725762,3.784565916398714,0.1090909090909091,0,1444.0,3.4935483870967743
3.5521,17.0,3.9888392857142856,1.0334821428571428,1671.0,3.7299107142857144,34.22,-118.37,1.515,14.87801438934949,0.2590934527140459,3.7299107142857144,0.19733888888888887,0,1787.0,2.9955652194431335
1.3594,38.0,4.310344827586207,1.4482758620689655,63.0,2.1724137931034484,34.24,-118.38,1.583,9.363852556480381,0.33599999999999997,2.1724137931034484,0.03485641025641025,0,125.0,1.8470108695652174
4.775,35.0,5.073558648111332,1.0834990059642147,1850.0,3.6779324055666005,34.24,-118.4,1.795,18.66020576343134,0.2135579937304075,3.6779324055666005,0.1326388888888889,0,2552.0,5.178835529111772
3.0083,18.0,4.283018867924528,1.0452830188679245,3001.0,3.7748427672955973,34.23,-118.39,1.819,16.167722795775482,0.24405286343612337,3.7748427672955973,0.15833157894736843,0,3404.9999999999995,2.698435590094837
2.1518,43.0,3.728125,0.934375,1184.0,3.7,34.23,-118.39,1.616,13.7940625,0.250628667225482,3.7,0.04890454545454546,0,1192.9999999999998,1.706846675531915
4.1181,36.0,4.8753709198813056,1.0356083086053411,1414.0,4.195845697329377,34.23,-118.4,1.727,20.45630409706874,0.21241631162507607,4.195845697329377,0.1113,0,1643.0,3.864099543118218
5.35,35.0,5.400763358778626,0.9885496183206107,1577.0,3.0095419847328246,34.21,-118.41,2.105,16.253824077850943,0.18303886925795054,3.0095419847328246,0.1486111111111111,0,2829.9999999999995,7.2063303188957635
5.592,35.0,6.700374531835206,1.0936329588014981,897.0,3.359550561797753,34.21,-118.41,2.399,22.51024702268232,0.16321967579653437,3.359550561797753,0.15533333333333332,0,1789.0,8.594577319587628
3.695,40.0,4.593548387096774,0.9612903225806452,533.0,3.4387096774193546,34.22,-118.39,1.652,15.795879292403745,0.2092696629213483,3.4387096774193546,0.09012195121951219,0,712.0000000000001,3.823895348837209
5.0818,35.0,5.188405797101449,0.9681159420289855,1277.0,3.701449275362319,34.22,-118.39,1.868,19.204620877966814,0.18659217877094972,3.701449275362319,0.14116111111111113,0,1790.0,5.608151664611591
3.6845,32.0,4.326388888888889,1.0208333333333333,1516.0,3.509259259259259,34.21,-118.39,1.785,15.182420267489713,0.23595505617977525,3.509259259259259,0.11165151515151515,0,1869.0000000000005,3.5350772587268997
2.6667,14.0,3.4956413449564137,1.0809464508094646,2729.0,3.398505603985056,34.21,-118.39,1.724,11.87995670035623,0.3092269326683292,3.398505603985056,0.17778,0,2807.0,2.1193167893544733
2.375,20.0,3.69811320754717,1.0817610062893082,864.0,2.7169811320754715,34.22,-118.38,1.777,10.047703809184762,0.2925170068027211,2.7169811320754715,0.1130952380952381,0,1176.0000000000002,2.3629441624365484
3.7708,35.0,4.8933333333333335,1.01,1295.0,4.316666666666666,34.21,-118.38,1.706,21.122888888888887,0.2064032697547684,4.316666666666666,0.10474444444444445,0,1468.0,3.4705544827586206
3.0833,33.0,4.25107296137339,1.03862660944206,1665.0,3.572961373390558,34.21,-118.38,1.791,15.188919486452136,0.2443210499747602,3.572961373390558,0.09068529411764706,0,1980.9999999999998,2.8662680900985453
4.1857,34.0,5.288732394366197,1.0369718309859155,1938.0,3.4119718309859155,34.22,-118.42,1.986,18.045005951200157,0.19607190412782957,3.4119718309859155,0.11959142857142857,0,3004.0,5.017495131683958
5.1586,29.0,5.357407407407408,1.0055555555555555,1636.0,3.0296296296296297,34.21,-118.42,2.374,16.23096021947874,0.1876944348427238,3.0296296296296297,0.17195333333333332,0,2893.0,6.858377665441176
1.0,34.0,4.878787878787879,1.4545454545454546,66.0,2.0,34.2,-118.42,1.875,9.757575757575758,0.2981366459627329,2.0,0.02857142857142857,0,161.0,1.6262626262626263
5.6687,34.0,5.587591240875913,1.0145985401459854,1064.0,3.883211678832117,34.23,-118.42,2.073,21.697799563109385,0.1815806662312214,3.883211678832117,0.16196285714285716,0,1531.0,6.486382436472348
3.1563,36.0,4.594059405940594,1.0759075907590758,1181.0,3.897689768976898,34.21,-118.37,1.764,17.90621834460674,0.23419540229885058,3.897689768976898,0.0853054054054054,0,1392.0,2.9606264150943393
4.2875,36.0,4.297520661157025,0.9400826446280992,1939.0,4.006198347107438,34.21,-118.37,1.766,17.216720169387337,0.21875,4.006198347107438,0.11587837837837837,0,2080.0,3.6805612876599247
3.7143,34.0,4.694214876033058,1.1528925619834711,2164.0,4.471074380165289,34.21,-118.37,1.757,20.988183867222187,0.24559859154929575,4.471074380165289,0.10612285714285714,0,2272.0,3.1868918429003026
2.9028,11.0,4.013207547169811,1.0962264150943397,1989.0,3.7528301886792454,34.22,-118.37,1.741,15.060886436454254,0.27315467795016457,3.7528301886792454,0.2419,0,2127.0,2.451074077014688
2.2679,32.0,3.549019607843137,0.9803921568627451,348.0,3.411764705882353,34.22,-118.38,1.5,12.108419838523643,0.27624309392265195,3.411764705882353,0.06872424242424242,0,362.0,1.8243995555555554
2.8333,15.0,3.708955223880597,1.1074626865671642,1994.0,2.976119402985075,34.23,-118.36,1.832,11.038293606593898,0.29859154929577464,2.976119402985075,0.17708125,0,2485.0,2.6429243618618616
3.7663,37.0,4.3076923076923075,0.9914529914529915,1545.0,4.401709401709402,34.22,-118.36,1.603,18.9612097304405,0.23015873015873017,4.401709401709402,0.09911315789473685,0,1511.9999999999998,3.0035050632911386
3.025,41.0,4.010282776349614,0.961439588688946,1668.0,4.287917737789203,34.22,-118.35,1.543,17.195762650260043,0.23974358974358975,4.287917737789203,0.07202380952380952,0,1559.9999999999998,2.294117647058823
1.8929,41.0,6.74,1.3,198.0,3.96,34.21,-118.36,1.529,26.6904,0.19287833827893175,3.96,0.04506904761904762,0,337.0,2.5722068548387096
3.8,42.0,4.525316455696203,0.9177215189873418,730.0,4.620253164556962,34.21,-118.38,1.695,20.908107675052076,0.20279720279720279,4.620253164556962,0.08837209302325581,0,715.0,3.0596846846846844
3.0125,23.0,3.8745318352059925,1.0964419475655431,3911.0,3.661985018726592,34.2,-118.38,1.817,14.188477535103592,0.28298695021749637,3.661985018726592,0.12552083333333333,0,4138.0,2.50366037356899
2.0348,17.0,2.6659815005138747,1.0565262076053443,3950.0,4.059609455292908,34.2,-118.39,1.772,10.822843707122102,0.3962991518889746,4.059609455292908,0.11304444444444445,0,2594.0000000000005,1.0721655900873455
3.7455,33.0,4.808510638297872,1.1111111111111112,1990.0,4.704491725768322,34.21,-118.37,1.596,22.621598511141293,0.23107177974434612,4.704491725768322,0.11016176470588235,0,2034.0,3.1572096974720263
2.9861,34.0,3.6834170854271355,1.020100502512563,2488.0,4.16750418760469,34.2,-118.37,1.718,15.35065612821225,0.2769440654843111,4.16750418760469,0.08531714285714286,0,2199.0,2.128503695299838
2.3182,38.0,3.365432098765432,0.9753086419753086,1798.0,4.439506172839506,34.21,-118.38,1.712,14.94085657674135,0.28980190755685986,4.439506172839506,0.059441025641025644,0,1363.0,1.4342744439400816
2.8917,33.0,4.699346405228758,1.0098039215686274,1378.0,4.503267973856209,34.2,-118.37,1.704,21.16241616472297,0.21488178025034768,4.503267973856209,0.08505,0,1438.0000000000002,2.4692782660332546
4.1445,11.0,4.399096385542169,1.0316265060240963,1512.0,2.2771084337349397,34.19,-118.36,1.764,10.017219480330963,0.23450872988702495,2.2771084337349397,0.345375,0,2921.0,5.5634579503676465
2.9583,34.0,3.8108808290155443,1.0958549222797926,995.0,2.577720207253886,34.18,-118.36,1.887,9.823384520389808,0.28755948334466347,2.577720207253886,0.08452285714285714,0,1471.0,3.1510929036929762
2.8784,36.0,3.7278797996661104,1.010016694490818,1934.0,3.2287145242070117,34.18,-118.36,1.949,12.036259653679895,0.270935960591133,3.2287145242070117,0.07779459459459459,0,2233.0,2.5374919857876033
3.1629,33.0,3.658,1.024,1345.0,2.69,34.18,-118.37,1.989,9.840019999999999,0.2799343903772553,2.69,0.0930264705882353,0,1829.0000000000002,3.135471056910569
2.6696,19.0,4.099290780141844,1.1645390070921986,2203.0,3.124822695035461,34.19,-118.37,1.851,12.809556863336857,0.28408304498269893,3.124822695035461,0.13348,0,2890.0,2.653075653370014
3.0491,41.0,4.3383947939262475,1.052060737527115,1439.0,3.121475054229935,34.19,-118.39,1.92,13.542191124641802,0.2425,3.121475054229935,0.07259761904761905,0,2000.0000000000002,3.2095789473684215
2.0968,23.0,2.853881278538813,1.0806697108066972,2555.0,3.888888888888889,34.19,-118.39,1.625,11.098427194317605,0.3786666666666667,3.888888888888889,0.08736666666666666,0,1875.0,1.2240037359900373
2.2234,19.0,2.752393980848153,1.0013679890560876,3483.0,4.764705882352941,34.2,-118.39,1.813,13.114347791100023,0.363817097415507,4.764705882352941,0.11116999999999999,0,2012.0,1.0615758898908398
2.1,41.0,3.4976076555023923,1.0370813397129186,2751.0,3.29066985645933,34.19,-118.37,1.716,11.50947208168311,0.2965116279069767,3.29066985645933,0.05,0,2924.0,1.7118483412322278
2.4375,37.0,3.5495049504950495,0.9752475247524752,1667.0,4.126237623762377,34.19,-118.38,1.763,14.646100872463485,0.27475592747559274,4.126237623762377,0.06414473684210527,0,1434.0,1.6877716079188796
2.4306,32.0,4.004032258064516,1.1491935483870968,1044.0,4.209677419354839,34.2,-118.38,1.875,16.85568418314256,0.28700906344410876,4.209677419354839,0.07365454545454546,0,993.0,1.8681004643962849
3.6875,13.0,4.049166666666666,1.0775,3351.0,2.7925,34.2,-118.4,2.119,11.307297916666666,0.2661041366536324,2.7925,0.26339285714285715,0,4859.0,3.9370605361459017
3.625,37.0,4.060869565217391,1.0043478260869565,587.0,2.5521739130434784,34.19,-118.4,1.813,10.364045368620038,0.24732334047109206,2.5521739130434784,0.09539473684210527,0,934.0,4.1441248470012235
2.8424,30.0,3.9277504105090313,1.0755336617405582,1987.0,3.2627257799671594,34.2,-118.4,2.264,12.81517252164441,0.27382943143812705,3.2627257799671594,0.09169032258064516,0,2392.0,2.6190372881355937
3.0395,35.0,3.797909407665505,1.043554006968641,1483.0,2.583623693379791,34.19,-118.4,1.913,9.812368730954606,0.2747706422018349,2.583623693379791,0.08443055555555555,0,2180.0,3.2212493923189105
4.1429,39.0,4.732793522267206,0.979757085020243,612.0,2.477732793522267,34.19,-118.41,2.0,11.726597715091215,0.20701454234388367,2.477732793522267,0.1035725,0,1169.0,5.6380094295692675
3.5164,32.0,4.481967213114754,1.0721311475409836,2209.0,3.621311475409836,34.2,-118.41,2.172,16.2305993012631,0.2392099487929773,3.621311475409836,0.10655757575757575,0,2734.0,3.410371621142249
1.9549,24.0,3.7520858164481528,1.0822407628128725,2850.0,3.3969010727056017,34.2,-118.42,2.215,12.745464334776203,0.2884371029224905,3.3969010727056017,0.078196,0,3148.0,1.6682095960965035
3.9792,42.0,5.263513513513513,0.9797297297297297,450.0,3.0405405405405403,34.19,-118.41,1.938,16.003926223520818,0.18613607188703468,3.0405405405405403,0.09253953488372094,0,779.0,5.18360668896321
3.338,34.0,4.575916230366492,0.9982547993019197,1997.0,3.4851657940663174,34.19,-118.42,2.225,15.947826722586186,0.21815408085430968,3.4851657940663174,0.09537142857142858,0,2622.0000000000005,3.4055392996108957
2.2377,27.0,3.3765822784810124,1.0232067510548524,3403.0,3.589662447257384,34.2,-118.42,2.317,12.120790605138065,0.30303030303030304,3.589662447257384,0.07991785714285714,0,3200.9999999999995,1.6462601011261777
3.0221,28.0,4.5943012211668925,1.1058344640434192,2240.0,3.039348710990502,34.2,-118.43,2.901,13.963683494455683,0.24069698759598346,3.039348710990502,0.1042103448275862,0,3386.0,3.4372961370507213
2.2589,33.0,4.3264516129032256,1.0193548387096774,2318.0,2.990967741935484,34.19,-118.42,2.697,12.940277211238294,0.23560990158067402,2.990967741935484,0.06643823529411765,0,3352.9999999999995,2.448784901390236
2.6165,33.0,4.179389312977099,1.0559796437659033,2281.0,2.9020356234096694,34.19,-118.42,2.308,12.128736670357204,0.2526636225266362,2.9020356234096694,0.07695588235294117,0,3284.999999999999,2.8024788066514508
3.1551,27.0,4.630541871921182,1.083743842364532,2022.0,2.4901477832512313,34.18,-118.42,2.256,11.53073357761654,0.23404255319148937,2.4901477832512313,0.11268214285714286,0,3760.0000000000005,4.186018348623854
3.6745,31.0,4.532182103610675,1.0141287284144427,1626.0,2.5525902668759812,34.18,-118.42,3.355,11.56880392538612,0.2237616903359889,2.5525902668759812,0.114828125,0,2887.0,4.687707247017234
3.3594,30.0,3.972972972972973,1.06006006006006,856.0,2.5705705705705704,34.18,-118.42,2.022,10.21280740199659,0.2668178382464097,2.5705705705705704,0.10836774193548387,0,1323.0,3.7380035323801515
3.9099,33.0,4.55108877721943,1.1088777219430486,1546.0,2.5896147403685092,34.18,-118.43,2.675,11.78556658221313,0.24365108575634892,2.5896147403685092,0.11499705882352941,0,2716.9999999999995,4.957162062529164
3.8906,31.0,4.767258382642998,1.0059171597633136,1102.0,2.173570019723866,34.18,-118.43,2.822,10.361969896790107,0.21100537856847332,2.173570019723866,0.12158125,0,2417.0000000000005,5.8443630826600375
5.7143,40.0,6.102409638554217,0.9036144578313253,449.0,2.7048192771084336,34.18,-118.42,3.824,16.505915227173755,0.14807502467917077,2.7048192771084336,0.1393731707317073,0,1013.0000000000001,9.412334796747967
3.6625,45.0,4.850877192982456,0.9868421052631579,595.0,2.6096491228070176,34.19,-118.41,1.907,12.659087411511235,0.20343580470162748,2.6096491228070176,0.0796195652173913,0,1106.0,4.921901579586877
4.7171,43.0,5.696594427244582,1.1021671826625388,966.0,2.9907120743034055,34.18,-118.41,2.379,17.036873735969863,0.19347826086956524,2.9907120743034055,0.1072068181818182,0,1840.0,6.733486423584175
